avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.0322222222222223	209	15	./cluster89-replicated.fa	0.510765239948119	656.333333333333	1	0	0	0.333333333333333	1285	6	0.961867704280156	9606,9593,9600,78454,9598,9597
0.0350086901003795	29	6	./cluster898-replicated.fa	0.0935276409414341	97.6428571428571	1	51	2	0.142857142857143	1044	14	0.865900383141762	9606,9593,9598,9600,412751,122231,30608,415757,236274,143283,343908,412750,143353,548481
0.0639337298215803	0	0	./cluster906-replicated.fa	0.53202614379085	271.333333333333	1	148	2	0.166666666666667	510	12	0.919607843137255	9606,9534,9590,9593,30591,9572,9600,9521,9565,9598,9597,9519
0.0784313725490197	4.5	2	./cluster933-replicated.fa	0.0142857142857143	4.5	0	0	0	0.5	315	2	0.923809523809524	9447,9460
0.0152420800956365	7	5	./cluster925-replicated.fa	0.18018602638979	277.666666666667	0	65.3333333333333	5	0.333333333333333	1541	3	0.983127839065542	9606,9531,9544
0.0544554455445545	1	1	./cluster934-replicated.fa	0.00246305418719212	0.5	0	0	0	0.5	203	2	0.945812807881773	9447,9460
0.0563380281690141	1	1	./cluster935-replicated.fa	0.00233644859813084	0.5	0	0	0	0.5	214	2	0.94392523364486	261734,9447
0.0193997071742313	56.5	3	./cluster927-replicated.fa	0.180512016718913	230.333333333333	0	286	1	0.333333333333333	1276	3	0.980407523510972	9606,9534,9544
0.0345864661654134	2.5	5	./cluster932-replicated.fa	0.00594353640416048	4	0	0	0	0.5	673	2	0.965824665676077	47180,30608
0.069164265129683	1	4	./cluster936-replicated.fa	0.0056980056980057	2	0	0	0	0.5	351	2	0.931623931623932	261734,9447
0.0374862183020949	1	1	./cluster939-replicated.fa	0.0011001100110011	0.333333333333333	0	0	0	0.333333333333333	303	3	0.95049504950495	30609,9463,89672
0.0208333333333335	7.5	2	./cluster941-replicated.fa	0.03125	9	0	6	1	0.333333333333333	288	3	0.972222222222222	30609,9463,89672
0.0280701754385965	0	0	./cluster940-replicated.fa	0.0333333333333333	6.66666666666667	0	5	2	0.333333333333333	200	3	0.96	9468,9472,261741
0.0496224379719525	5	5	./cluster937-replicated.fa	0.0282051282051282	18.3333333333333	0	7	2	0.333333333333333	650	3	0.927692307692308	261734,30608,9460
0.0282808875559408	11	3	./cluster930-replicated.fa	0.00527426160337553	2.5	0	0	0	0.0714285714285714	474	14	0.890295358649789	9509,9534,9502,9538,27679,33548,9523,78454,9514,43777,9495,57374,9555,222416
0.0176017601760176	0	0	./cluster943-replicated.fa	0.0253968253968254	8	0	6	2	0.333333333333333	315	3	0.974603174603175	30609,9463,89672
0.0465918895599655	10	1	./cluster942-replicated.fa	0.0216126350789692	8.66666666666667	0	4	2	0.333333333333333	401	3	0.932668329177057	30609,9463,89672
0.0363636363636364	4	1	./cluster944-replicated.fa	0.0210526315789474	4	0	4	1	0.333333333333333	190	3	0.952631578947368	9468,9472,101278
0.0183206106870231	1	1	./cluster946-replicated.fa	0.0015220700152207	0.333333333333333	0	0	0	0.333333333333333	219	3	0.972602739726027	30609,9463,89672
0.0680142037694619	93	19	./cluster88-replicated.fa	0.13781163434903	696.5	0	0	0	0.5	5054	2	0.950732093391373	9597,9600
0.0171428571428571	0	0	./cluster923-replicated.fa	0	0	1	0	0	0.4	70	5	0.957142857142857	9507,9545,9548,9515,9600
0.0105726872246695	1	1	./cluster919-replicated.fa	0.00175746924428822	1	1	1	1	0.5	569	4	0.978910369068541	9590,61852,61853,29089
0.0909090909090909	0	0	./cluster950-replicated.fa	0	0	0	0	0	0.5	341	2	0.909090909090909	9447,30608
0.041796875	0	0	./cluster956-replicated.fa	0	0	0	0	0	0.2	256	5	0.92578125	9468,9472,261739,30609,261741
0.106894723889215	4	1	./cluster913-replicated.fa	0.00186915887850467	3	0	4	1	0.0833333333333333	1605	12	0.624299065420561	9509,9483,9606,31869,9593,9565,9600,33548,9515,9568,30608,9555
0.0464532328939109	93.6666666666667	7	./cluster93-replicated.fa	0.402056684223727	534.333333333333	0	153.333333333333	3	0.333333333333333	1329	3	0.966139954853273	9606,9598,78454
