avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	max_frac_ident	nchar	ntax	prop_invar	species
0.039762504498021	95.8888888888889	10	./283580013-9443-28-subtree-replicated.fa	0.179242979242979	163.111111111111	0	2	1	0.111111111111111	910	9	0.891208791208791	66062,43777,143352,412751,34828,9519,543559,402244,402239
0.0372208436724566	58.4	5	./294715619-325165-0-subtree-replicated.fa	0.336781609195402	146.5	0	0	0	0.25	435	4	0.970114942528736	9509,9507,34825,379532
0.0714285714285714	0	0	./29169057-9443-6-subtree-replicated.fa	0	0	1	0	0	0.285714285714286	170	7	0.817647058823529	593543,543559,30586,30588,208091,122232,373033
0.0869394177812746	189	2	./28566383-9498-42-subtree-replicated.fa	0.114754098360656	126	0	0	0	0.333333333333333	1098	3	0.887978142076503	60711,310934,30601
0.132537943348754	26.3333333333333	5	./298106985-9443-1458-subtree-replicated.fa	0.0263360246059208	22.8333333333333	0	0	0	0.166666666666667	867	6	0.720876585928489	867377,34829,767357,261734,78452,30611
0.139120078658376	1	1	./254972013-9527-596-subtree-replicated.fa	0.159256228405165	389.222222222222	0	145.666666666667	4	0.111111111111111	2444	9	0.677986906710311	867377,767357,70928,27679,9521,34829,486960,78452,30611
0.00654862963861258	11.5	3	./298107095-314294-560-subtree-replicated.fa	0.0297372060857538	21.5	1	0	0	0.5	723	4	0.988934993084371	9509,9507,34825,379532
0.0359550561797752	22	2	./298106903-314293-905-subtree-replicated.fa	0.0334615384615385	17.4	0	0	0	0.2	520	5	0.911538461538462	867377,34829,9519,198702,261734
0.010999587515468	18	3	./298107269-9528-564-subtree-replicated.fa	0.0289817232375979	22.2	0	7	1	0.2	766	5	0.976501305483029	867377,34829,9519,198702,261734
0.0146443514644351	26.5	3	./298106813-9526-524-subtree-replicated.fa	0.0697305863708399	44	0	0	0	0.25	631	4	0.977812995245642	9509,9507,34825,379532
0.0543503346411263	1	1	./2995973-9479-136-subtree-replicated.fa	0.00115207373271889	1	0	1	1	0.2	868	5	0.888248847926267	30609,261736,9488,122246,90383
0.0729334623239815	0	0	./2995973-9480-135-subtree-replicated.fa	0	0	0	0	0	0.142857142857143	886	7	0.818284424379233	867377,34829,9519,261734,36227,198702,30611
0.0350970310167523	2.5	2	./298112991-9527-138-subtree-replicated.fa	0.000827951647623779	0.454545454545455	1	0	0	0.181818181818182	549	11	0.883424408014572	9502,693984,412750,122231,34828,9514,867366,37295,9515,122222,310934
0.00744416873449127	38.6666666666667	5	./302448671-9528-193-subtree-replicated.fa	0.221480582524272	91.25	0	0	0	0.25	412	4	0.990291262135922	9509,9495,34825,379532
0	9	2	./302448630-54136-135-subtree-replicated.fa	0.0117416829745597	6	0	0	0	0.333333333333333	511	3	1	9508,9495,9600
0.0210045662100456	0	0	./302448473-9526-61-subtree-replicated.fa	0	0	0	0	0	0.166666666666667	511	6	0.958904109589041	867377,122222,342401,70927,9525,198627
0.00630150266602025	1	1	./302448671-9526-193-subtree-replicated.fa	0.000484261501210654	0.2	2	0	0	0.4	413	5	0.98547215496368	9510,129801,9508,9507,9447
0.0116343490304709	545	1	./298106585-9443-1450-subtree-replicated.fa	0.325811209439528	441.8	0	416	1	0.2	1356	5	0.986725663716814	867377,34829,767357,78452,30611
