avg_dist	del_avg_size	del_count	file	gap_freq	gaps_per_seq	ident_pairs	ins_avg_size	ins_count	nchar	ntax	prop_invar	species
0.0325293753865182	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster128.fa	0.101994115724093	89.1428571428571	0	52	2	874	7	0.922196796338673	182256,57176,90384,30586,13514,13557,198702
0.106283941039566	23.75	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster139.fa	0.10836820083682	51.8	0	2	1	478	5	0.820083682008368	30602,164648,66265,867366,1126382
0.02946112250606	26.6	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster138.fa	0.0698192621936123	40.2857142857143	0	24	1	577	7	0.94107452339688	867377,34829,78452,767357,261734,52231,30611
0.00321637426900589	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster107.fa	0	0	3	0	0	760	9	0.993421052631579	30590,486960,34829,9510,867377,9482,89672,111174,261732
0.146938367795425	12.8333333333333	11	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster109.fa	0.0956072351421189	111	0	47	3	1161	5	0.755383290267011	9472,61851,595220,9519,290597
0.0426762114537445	137	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster54.fa	0.215738284703802	406.666666666667	0	83.4	5	1885	3	0.957029177718833	9600,9508,9495
0.0486828774062816	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster95.fa	0.00123937677053824	1.75	0	2	1	1412	8	0.885977337110482	30590,34829,9510,867377,9482,89672,111174,261732
0.048704090406584	5.66666666666667	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster143.fa	0.016552716804606	13.1428571428571	0	3.33333333333333	6	794	7	0.903022670025189	9447,867377,43777,43147,198627,9525,70825
0.00801479654747228	7	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster154.fa	0.00954545454545455	5.25	0	0	0	550	4	0.987272727272727	198702,182256,13514,90384
0.122875182127246	21	4	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster158.fa	0.278645833333333	124.833333333333	0	72	2	448	6	0.816964285714286	101278,9465,499232,30588,9495,43777
0.108595387840671	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster92.fa	0	0	0	0	0	1590	4	0.812578616352201	465717,9606,30601,310934
0.0321069073238459	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster152.fa	0.0145516074450085	8.6	0	2	2	591	5	0.935702199661591	593543,122246,9488,61852,261736
0.00799113853944144	0	0	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster93.fa	0.177616501145913	253.636363636364	0	279	1	1428	11	0.98109243697479	30590,486960,34829,9510,867377,9482,89672,34830,111174,261732,9463
0.111444778111445	41	5	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster153.fa	0.116693037974684	73.75	0	5.5	3	632	4	0.806962025316456	198702,30590,90382,43778
0.151202292331325	22	1	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster87.fa	0.026309067688378	41.2	0	54	1	1566	10	0.616219667943806	88029,9530,867363,9493,34828,9555,143352,412751,83281,9546
0.0519137354876494	23.7142857142857	10	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster69.fa	0.0998727735368957	78.5	1	24	1	786	30	0.760814249363868	402244,9600,593543,36228,40843,30601,40843,9472,89672,60711,465717,9487,1090896,1215604,30611,75567,90383,78451,170207,101278,224329,34828,867363,9495,9508,9523,1194336,143353,90382,58710
0.0606283951628314	2	2	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster131.fa	0.177377654662973	101.105263157895	2	69	1	570	19	0.817543859649123	460675,9478,34828,9542,52232,236272,9601,122232,57377,30591,143352,465717,34828,9505,90381,13514,36229,543559,182256
0.0330508474576271	84.75	8	/gulo/glob/hannesh/git/phylo-primates-sim/results/PRIMATES-3/cluster150.fa	0.120779220779221	74.4	0	1.5	2	616	5	0.936688311688312	36231,499232,9460,9552,9519
